#Tg,--->,298
#230,3e-16,NO-,O3,,,--->,O3-,NO,,,
#231,3e-16,NO-,O,,,--->,O-,NO,,,
#232,2.75e-16,NO2+,NO,,,--->,NO+,NO2,,,
#233,7e-16,NO2-,N2O5,,,--->,NO3-,NO3,NO,,
#234,2.75e-16,NO2-,NO,,,--->,NO-,NO2,,,
#235,4e-18,NO2-,NO2,,,--->,NO3-,NO,,,
#236,5e-16,NO2-,NO3,,,--->,NO3-,NO2,,,
#237,1.8e-17,NO2-,O3,,,--->,NO3-,O2,,,
#238,4e-16,NO2-,H,,,--->,OH-,NO,,,
#239,5e-19,NO2-,N2O,,,--->,NO3-,N2,,,
#240,1.6e-15,NO2-,HNO3,,,--->,NO3-,HNO2,,,
#241,3e-21,NO3-,NO,,,--->,NO2-,NO2,,,
#242,3.8e-16,H+,O,,,--->,O+,H,,,
#243,1.17e-15,H+,O2,,,--->,O2+,H,,,
#244,1.9e-15,H+,NO,,,--->,NO+,H,,,
#245,3.1e-41,H+,H2,M,,--->,H3+,M,,,
#246,8.2e-15,H+,H2O,,,--->,H2O+,H,,,
#247,1.1e-15,H-,N2O,,,--->,OH-,N2,,,
#248,2.9e-15,H-,NO2,,,--->,NO2-,H,,,
#249,3.8e-15,H-,H2O,,,--->,OH-,H2,,,
#250,7.83e-16,H2+,O2,,,--->,O2+,H2,,,
#251,6.4e-16,H2+,H,,,--->,H+,H2,,,
#252,2e-15,H2+,H2,,,--->,H3+,H,,,
#253,3.43e-15,H2+,H2O,,,--->,H3O+,H,,,
#254,3.86e-15,H2+,H2O,,,--->,H2O+,H2,,,
#255,8e-16,H3+,O,,,--->,OH+,H2,,,
#256,3e-15,H3+,H2O,,,--->,H3O+,H2,,,
#257,7e-16,H3+,NO2,,,--->,NO+,OH,H2,,
#258,5.9e-16,OH+,O2,,,--->,O2+,OH,,,
#259,5.2e-16,OH+,NO,,,--->,NO+,OH,,,
#260,1.3e-15,OH+,NO2,,,--->,NO+,HO2,,,
#261,2.13e-16,OH+,N2O,,,--->,N2O+,OH,,,
#262,9.7e-16,OH+,H2,,,--->,H2O+,H,,,
#263,7e-16,OH+,OH,,,--->,H2O+,O,,,
#264,1.59e-15,OH+,H2O,,,--->,H2O+,OH,,,
#265,1.3e-15,OH+,H2O,,,--->,H3O+,O,,,
#266,9e-16,OH-,O3,,,--->,O3-,OH,,,
#267,1.9e-15,OH-,NO2,,,--->,NO2-,OH,,,
#268,1.9e-16,H2O+,N,,,--->,NO+,H2,,,
#269,5.5e-17,H2O+,O,,,--->,O2+,H2,,,
#270,4.3e-16,H2O+,O2,,,--->,O2+,H2O,,,
#271,4.6e-16,H2O+,NO,,,--->,NO+,H2O,,,
#272,1.2e-15,H2O+,NO2,,,--->,NO2+,H2O,,,
#273,7.6e-16,H2O+,H2,,,--->,H3O+,H,,,
#274,1.7e-15,H2O+,H2O,,,--->,H3O+,OH,,,
#275,1.5e-18,H3O+,NO,,,--->,NO+,H,H2O,,
#276,5.5e-16,H3O+,N2O5,,,--->,NO2+,HNO3,H2O,,
#277,2.0067e-13,O+,O-,,,--->,O,O,,,
#278,2.0067e-13,O+,O2-,,,--->,O2,O,,,
#279,2.0067e-13,O+,O3-,,,--->,O3,O,,,
#280,1e-13,O+,O4-,,,--->,O2,O2,O,,
#281,2.0067e-13,O+,N2O-,,,--->,N2O,O,,,
#282,2.0067e-13,O+,NO-,,,--->,NO,O,,,
#283,2.0067e-13,O+,NO2-,,,--->,NO2,O,,,
#284,2.0067e-13,O+,NO3-,,,--->,NO3,O,,,
#285,2.0067e-13,O+,H-,,,--->,O,H,,,
#286,2.0067e-13,O+,OH-,,,--->,O,OH,,,
#287,1e-13,O2+,O-,,,--->,O,O,O,,
#288,2.0067e-13,O2+,O-,,,--->,O,O2,,,
#289,2.0067e-13,O2+,O2-,,,--->,O2,O2,,,
#290,1e-13,O2+,O2-,,,--->,O2,O,O,,
#291,2.0067e-13,O2+,O3-,,,--->,O3,O2,,,
#292,1e-13,O2+,O3-,,,--->,O3,O,O,,
#293,1e-13,O2+,O4-,,,--->,O2,O2,O2,,
#294,2.0067e-13,O2+,N2O-,,,--->,N2O,O2,,,
#295,1e-13,O2+,N2O-,,,--->,N2O,O,O,,
#296,2.0067e-13,O2+,NO-,,,--->,NO,O2,,,
#297,1e-13,O2+,NO-,,,--->,NO,O,O,,
#298,2.0067e-13,O2+,NO2-,,,--->,NO2,O2,,,
#299,1e-13,O2+,NO2-,,,--->,NO2,O,O,,
#300,2.0067e-13,O2+,NO3-,,,--->,NO3,O2,,,
#301,1e-13,O2+,NO3-,,,--->,NO3,O,O,,
#302,2.0067e-13,O2+,H-,,,--->,H,O2,,,
#303,1e-13,O2+,H-,,,--->,H,O,O,,
#304,2.0067e-13,O2+,OH-,,,--->,OH,O2,,,
#305,1e-13,O2+,OH-,,,--->,OH,O,O,,
#306,1e-13,O4+,O-,,,--->,O,O2,O2,,
#307,1e-13,O4+,O2-,,,--->,O2,O2,O2,,
#308,1e-13,O4+,O3-,,,--->,O3,O2,O2,,
#309,1e-13,O4+,O4-,,,--->,O2,O2,O2,O2,
#310,1e-13,O4+,N2O-,,,--->,N2O,O2,O2,,
#311,1e-13,O4+,NO-,,,--->,NO,O2,O2,,
#312,1e-13,O4+,NO2-,,,--->,NO2,O2,O2,,
#313,1e-13,O4+,NO3-,,,--->,NO3,O2,O2,,
#314,1e-13,O4+,H-,,,--->,H,O2,O2,,
#315,1e-13,O4+,OH-,,,--->,OH,O2,O2,,
#316,2.0067e-13,N+,N2O-,,,--->,N2O,N,,,
#317,2.0067e-13,N+,NO-,,,--->,NO,N,,,
#318,2.0067e-13,N+,NO2-,,,--->,NO2,N,,,
#319,2.0067e-13,N+,NO3-,,,--->,NO3,N,,,
#320,2.0067e-13,N+,O-,,,--->,O,N,,,
#321,2.0067e-13,N+,O2-,,,--->,O2,N,,,
#322,2.0067e-13,N+,O3-,,,--->,O3,N,,,
#323,1e-13,N+,O4-,,,--->,O2,O2,N,,
#324,2.0067e-13,N+,H-,,,--->,N,H,,,
#325,2.0067e-13,N+,OH-,,,--->,N,OH,,,
#326,2.0067e-13,N2+,N2O-,,,--->,N2O,N2,,,
#327,1e-13,N2+,N2O-,,,--->,N2O,N,N,,
#328,2.0067e-13,N2+,NO-,,,--->,NO,N2,,,
#329,1e-13,N2+,NO-,,,--->,NO,N,N,,
#330,2.0067e-13,N2+,NO2-,,,--->,NO2,N2,,,
#331,1e-13,N2+,NO2-,,,--->,NO2,N,N,,
#332,2.0067e-13,N2+,NO3-,,,--->,NO3,N2,,,
#333,1e-13,N2+,NO3-,,,--->,NO3,N,N,,
#334,1e-13,N2+,O-,,,--->,O,N,N,,
#335,2.0067e-13,N2+,O-,,,--->,O,N2,,,
#336,1e-13,N2+,O2-,,,--->,O2,N,N,,
#337,2.0067e-13,N2+,O2-,,,--->,O2,N2,,,
#338,1e-13,N2+,O3-,,,--->,O3,N,N,,
#339,2.0067e-13,N2+,O3-,,,--->,O3,N2,,,
#340,1e-13,N2+,O4-,,,--->,O2,O2,N2,,
#341,2.0067e-13,N2+,H-,,,--->,H,N2,,,
#342,1e-13,N2+,H-,,,--->,H,N,N,,
#343,2.0067e-13,N2+,OH-,,,--->,OH,N2,,,
#344,1e-13,N2+,OH-,,,--->,OH,N,N,,
#345,2.0067e-13,N2O+,N2O-,,,--->,N2O,N2O,,,
#346,1e-13,N2O+,N2O-,,,--->,N2O,N2,O,,
#347,2.0067e-13,N2O+,NO-,,,--->,NO,N2O,,,
#348,1e-13,N2O+,NO-,,,--->,NO,N2,O,,
#349,2.0067e-13,N2O+,NO2-,,,--->,NO2,N2O,,,
#350,1e-13,N2O+,NO2-,,,--->,NO2,N2,O,,
#351,2.0067e-13,N2O+,NO3-,,,--->,NO3,N2O,,,
#352,1e-13,N2O+,NO3-,,,--->,NO3,N2,O,,
#353,2.0067e-13,N2O+,O-,,,--->,O,N2O,,,
#354,1e-13,N2O+,O-,,,--->,O,N2,O,,
#355,2.0067e-13,N2O+,O2-,,,--->,O2,N2O,,,
#356,1e-13,N2O+,O2-,,,--->,O2,N2,O,,
#357,2.0067e-13,N2O+,O3-,,,--->,O3,N2O,,,
#358,1e-13,N2O+,O3-,,,--->,O3,N2,O,,
#359,1e-13,N2O+,O4-,,,--->,O2,O2,N2O,,
#360,2.0067e-13,N2O+,H-,,,--->,H,N2O,,,
#361,1e-13,N2O+,H-,,,--->,H,N2,O,,
#362,2.0067e-13,N2O+,OH-,,,--->,OH,N2O,,,
#363,1e-13,N2O+,OH-,,,--->,OH,N2,O,,
#364,1e-13,N3+,N2O-,,,--->,N2O,N2,N,,
#365,1e-13,N3+,NO-,,,--->,NO,N2,N,,
#366,1e-13,N3+,NO2-,,,--->,NO2,N2,N,,
#367,1e-13,N3+,NO3-,,,--->,NO3,N2,N,,
#368,1e-13,N3+,O-,,,--->,O,N2,N,,
#369,1e-13,N3+,O2-,,,--->,O2,N2,N,,
#370,1e-13,N3+,O3-,,,--->,O3,N2,N,,
#371,1e-13,N3+,O4-,,,--->,O2,O2,N,N2,
#372,1e-13,N3+,H-,,,--->,H,N2,N,,
#373,1e-13,N3+,OH-,,,--->,OH,N2,N,,
#374,1e-13,N4+,N2O-,,,--->,N2O,N2,N2,,
#375,1e-13,N4+,NO-,,,--->,NO,N2,N2,,
#376,1e-13,N4+,NO2-,,,--->,NO2,N2,N2,,
#377,1e-13,N4+,NO3-,,,--->,NO3,N2,N2,,
#378,1e-13,N4+,O-,,,--->,O,N2,N2,,
#379,1e-13,N4+,O2-,,,--->,O2,N2,N2,,
#380,1e-13,N4+,O3-,,,--->,O3,N2,N2,,
#381,1e-13,N4+,O4-,,,--->,O2,O2,N2,N2,
#382,1e-13,N4+,H-,,,--->,H,N2,N2,,
#383,1e-13,N4+,OH-,,,--->,OH,N2,N2,,
#384,2.0067e-13,NO+,N2O-,,,--->,N2O,NO,,,
#385,1e-13,NO+,N2O-,,,--->,N2O,N,O,,
#386,2.0067e-13,NO+,NO-,,,--->,NO,NO,,,
#387,1e-13,NO+,NO-,,,--->,NO,N,O,,
#388,2.0067e-13,NO+,NO2-,,,--->,NO2,NO,,,
#389,1e-13,NO+,NO2-,,,--->,NO2,N,O,,
#390,2.0067e-13,NO+,NO3-,,,--->,NO3,NO,,,
#391,1e-13,NO+,NO3-,,,--->,NO3,N,O,,
#392,1e-13,NO+,O-,,,--->,O,N,O,,
#393,2.0067e-13,NO+,O-,,,--->,O,NO,,,
#394,1e-13,NO+,O2-,,,--->,O2,N,O,,
#395,2.0067e-13,NO+,O2-,,,--->,O2,NO,,,
#396,1e-13,NO+,O3-,,,--->,O3,N,O,,
#397,2.0067e-13,NO+,O3-,,,--->,O3,NO,,,
#398,1e-13,NO+,O4-,,,--->,O2,O2,NO,,
#399,2.0067e-13,NO+,H-,,,--->,H,NO,,,
#400,1e-13,NO+,H-,,,--->,H,N,O,,
#401,2.0067e-13,NO+,OH-,,,--->,OH,NO,,,
#402,1e-13,NO+,OH-,,,--->,OH,N,O,,
#403,2.0067e-13,NO2+,N2O-,,,--->,N2O,NO2,,,
#404,1e-13,NO2+,N2O-,,,--->,N2O,N,O2,,
#405,2.0067e-13,NO2+,NO-,,,--->,NO,NO2,,,
#406,1e-13,NO2+,NO-,,,--->,NO,N,O2,,
#407,2.0067e-13,NO2+,NO2-,,,--->,NO2,NO2,,,
#408,1e-13,NO2+,NO2-,,,--->,NO2,N,O2,,
#409,2.0067e-13,NO2+,NO3-,,,--->,NO3,NO2,,,
#410,1e-13,NO2+,NO3-,,,--->,NO3,N,O2,,
#411,2.0067e-13,NO2+,O-,,,--->,O,NO2,,,
#412,1e-13,NO2+,O-,,,--->,O,N,O2,,
#413,2.0067e-13,NO2+,O2-,,,--->,O2,NO2,,,
#414,1e-13,NO2+,O2-,,,--->,O2,N,O2,,
#415,2.0067e-13,NO2+,O3-,,,--->,O3,NO2,,,
#416,1e-13,NO2+,O3-,,,--->,O3,N,O2,,
#417,1e-13,NO2+,O4-,,,--->,O2,O2,NO2,,
#418,2.0067e-13,NO2+,H-,,,--->,H,NO2,,,
#419,1e-13,NO2+,H-,,,--->,H,N,O2,,
#420,2.0067e-13,NO2+,OH-,,,--->,OH,NO2,,,
#421,1e-13,NO2+,OH-,,,--->,OH,N,O2,,
#422,2.0067e-13,H+,N2O-,,,--->,N2O,H,,,
#423,2.0067e-13,H+,NO-,,,--->,NO,H,,,
#424,2.0067e-13,H+,NO2-,,,--->,NO2,H,,,
#425,2.0067e-13,H+,NO3-,,,--->,NO3,H,,,
#426,2.0067e-13,H+,O-,,,--->,O,H,,,
#427,2.0067e-13,H+,O2-,,,--->,O2,H,,,
#428,2.0067e-13,H+,O3-,,,--->,O3,H,,,
#429,1e-13,H+,O4-,,,--->,O2,O2,H,,
#430,2.0067e-13,H+,H-,,,--->,H,H,,,
#431,2.0067e-13,H+,OH-,,,--->,OH,H,,,
#432,2.0067e-13,H2+,N2O-,,,--->,N2O,H2,,,
#433,1e-13,H2+,N2O-,,,--->,N2O,H,H,,
#434,2.0067e-13,H2+,NO-,,,--->,NO,H2,,,
#435,1e-13,H2+,NO-,,,--->,NO,H,H,,
#436,2.0067e-13,H2+,NO2-,,,--->,NO2,H2,,,
#437,1e-13,H2+,NO2-,,,--->,NO2,H,H,,
